drugbank_id	drugbank_name	class_id	class_name
DB00208	Ticlopidine	CHEBI:50248	hematologic agent
DB00208	Ticlopidine	CHEBI:50427	platelet aggregation inhibitor
DB00208	Ticlopidine	CHEBI:50249	anticoagulant
DB00208	Ticlopidine	D002317	Cardiovascular Agents
DB00208	Ticlopidine	D065689	Cytochrome P-450 CYP2C19 Inhibitors
DB00208	Ticlopidine	D065607	Cytochrome P-450 Enzyme Inhibitors
DB00208	Ticlopidine	D004791	Enzyme Inhibitors
DB00208	Ticlopidine	D005343	Fibrinolytic Agents
DB00208	Ticlopidine	D006401	Hematologic Agents
DB00208	Ticlopidine	D018377	Neurotransmitter Agents
DB00208	Ticlopidine	D010975	Platelet Aggregation Inhibitors
DB00208	Ticlopidine	D058914	Purinergic Antagonists
DB00208	Ticlopidine	D058919	Purinergic P2 Receptor Antagonists
DB00208	Ticlopidine	D058921	Purinergic P2Y Receptor Antagonists
DB00209	Trospium	N0000175700	Cholinergic Muscarinic Antagonist
DB00209	Trospium	N0000000125	Cholinergic Muscarinic Antagonists
DB00209	Trospium	D018678	Cholinergic Agents
DB00209	Trospium	D018680	Cholinergic Antagonists
DB00209	Trospium	D018727	Muscarinic Antagonists
DB00209	Trospium	D018377	Neurotransmitter Agents
DB00209	Trospium	D010276	Parasympatholytics
DB00209	Trospium	D064804	Urological Agents
DB00210	Adapalene	N0000175607	Retinoid
DB00210	Adapalene	N0000007700	Retinoids
DB00210	Adapalene	D000700	Analgesics
DB00210	Adapalene	D018712	Analgesics, Non-Narcotic
DB00210	Adapalene	D000893	Anti-Inflammatory Agents
DB00210	Adapalene	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB00210	Adapalene	CHEBI:50177	dermatologic drug
DB00210	Adapalene	CHEBI:35475	non-steroidal anti-inflammatory drug
DB00210	Adapalene	D018501	Antirheumatic Agents
DB00210	Adapalene	D003879	Dermatologic Agents
DB00210	Adapalene	D018689	Sensory System Agents
DB00211	Midodrine	D018663	Adrenergic Agents
DB00211	Midodrine	D000322	Adrenergic Agonists
DB00211	Midodrine	D058646	Adrenergic alpha-1 Receptor Agonists
DB00211	Midodrine	D000316	Adrenergic alpha-Agonists
DB00211	Midodrine	CHEBI:50266	prodrug
DB00211	Midodrine	CHEBI:35569	alpha-adrenergic agonist
DB00211	Midodrine	CHEBI:35524	sympathomimetic agent
DB00211	Midodrine	CHEBI:50514	vasoconstrictor agent
DB00211	Midodrine	D002317	Cardiovascular Agents
DB00211	Midodrine	D018377	Neurotransmitter Agents
DB00211	Midodrine	D013566	Sympathomimetics
DB00211	Midodrine	D014662	Vasoconstrictor Agents
DB00212	Remikiren	D000959	Antihypertensive Agents
DB00212	Remikiren	D002317	Cardiovascular Agents
DB00212	Remikiren	D004791	Enzyme Inhibitors
DB00212	Remikiren	D011480	Protease Inhibitors
DB00213	Pantoprazole	N0000175525	Proton Pump Inhibitor
DB00213	Pantoprazole	CHEBI:49201	anti-ulcer drug
DB00213	Pantoprazole	D000897	Anti-Ulcer Agents
DB00213	Pantoprazole	D004791	Enzyme Inhibitors
DB00213	Pantoprazole	D005765	Gastrointestinal Agents
DB00213	Pantoprazole	D054328	Proton Pump Inhibitors
DB00214	Torasemide	N0000175366	Increased Diuresis at Loop of Henle
DB00214	Torasemide	CHEBI:35674	antihypertensive agent
DB00214	Torasemide	CHEBI:77608	loop diuretic
DB00214	Torasemide	D000959	Antihypertensive Agents
DB00214	Torasemide	D002317	Cardiovascular Agents
DB00214	Torasemide	D004232	Diuretics
DB00214	Torasemide	D049990	Membrane Transport Modulators
DB00214	Torasemide	D045283	Natriuretic Agents
DB00214	Torasemide	D049994	Sodium Potassium Chloride Symporter Inhibitors
DB00215	Citalopram	N0000175696	Serotonin Reuptake Inhibitor
DB00215	Citalopram	CHEBI:50949	serotonin uptake inhibitor
DB00215	Citalopram	CHEBI:35469	antidepressant
DB00215	Citalopram	D000928	Antidepressive Agents
DB00215	Citalopram	D018687	Antidepressive Agents, Second-Generation
DB00215	Citalopram	D002491	Central Nervous System Agents
DB00215	Citalopram	D049990	Membrane Transport Modulators
DB00215	Citalopram	D018377	Neurotransmitter Agents
DB00215	Citalopram	D014179	Neurotransmitter Uptake Inhibitors
DB00215	Citalopram	D011619	Psychotropic Drugs
DB00215	Citalopram	D018490	Serotonin Agents
DB00215	Citalopram	D017367	Serotonin Uptake Inhibitors
DB00216	Eletriptan	N0000175763	Serotonin 1b Receptor Agonists
DB00216	Eletriptan	N0000175764	Serotonin 1d Receptor Agonists
DB00216	Eletriptan	N0000175765	Serotonin-1b and Serotonin-1d Receptor Agonist
DB00216	Eletriptan	CHEBI:35941	serotonergic agonist
DB00216	Eletriptan	CHEBI:50514	vasoconstrictor agent
DB00216	Eletriptan	CHEBI:35475	non-steroidal anti-inflammatory drug
DB00216	Eletriptan	D018377	Neurotransmitter Agents
DB00216	Eletriptan	D018490	Serotonin Agents
DB00216	Eletriptan	D017366	Serotonin Receptor Agonists
DB00217	Bethanidine	D018663	Adrenergic Agents
DB00217	Bethanidine	CHEBI:35674	antihypertensive agent
DB00217	Bethanidine	CHEBI:37887	adrenergic antagonist
DB00217	Bethanidine	D000959	Antihypertensive Agents
DB00217	Bethanidine	D002317	Cardiovascular Agents
DB00217	Bethanidine	D018377	Neurotransmitter Agents
DB00217	Bethanidine	D013565	Sympatholytics
DB00218	Moxifloxacin	N0000175937	Quinolone Antimicrobial
DB00218	Moxifloxacin	N0000007606	Quinolones
DB00218	Moxifloxacin	D000900	Anti-Bacterial Agents
DB00218	Moxifloxacin	D000890	Anti-Infective Agents
DB00218	Moxifloxacin	CHEBI:36047	antibacterial drug
DB00218	Moxifloxacin	D000970	Antineoplastic Agents
DB00218	Moxifloxacin	D004791	Enzyme Inhibitors
DB00218	Moxifloxacin	D059005	Topoisomerase II Inhibitors
DB00219	Oxyphenonium	D018678	Cholinergic Agents
DB00219	Oxyphenonium	D018680	Cholinergic Antagonists
DB00219	Oxyphenonium	D018727	Muscarinic Antagonists
DB00219	Oxyphenonium	D009184	Mydriatics
DB00219	Oxyphenonium	D018377	Neurotransmitter Agents
DB00219	Oxyphenonium	D010276	Parasympatholytics
DB00220	Nelfinavir	N0000175889	Protease Inhibitor
DB00220	Nelfinavir	D019380	Anti-HIV Agents
DB00220	Nelfinavir	D000890	Anti-Infective Agents
DB00220	Nelfinavir	CHEBI:35610	antineoplastic agent
DB00220	Nelfinavir	D000998	Antiviral Agents
DB00220	Nelfinavir	D004791	Enzyme Inhibitors
DB00220	Nelfinavir	D017320	HIV Protease Inhibitors
DB00220	Nelfinavir	D011480	Protease Inhibitors
DB00221	Isoetarine	D018663	Adrenergic Agents
DB00221	Isoetarine	D000322	Adrenergic Agonists
DB00221	Isoetarine	D058666	Adrenergic beta-2 Receptor Agonists
DB00221	Isoetarine	D000318	Adrenergic beta-Agonists
DB00221	Isoetarine	D018927	Anti-Asthmatic Agents
DB00221	Isoetarine	D001993	Bronchodilator Agents
DB00221	Isoetarine	D018377	Neurotransmitter Agents
DB00221	Isoetarine	D019141	Respiratory System Agents
DB00222	Glimepiride	N0000175608	Sulfonylurea
DB00222	Glimepiride	N0000008054	Sulfonylurea Compounds
DB00222	Glimepiride	D000889	Anti-Arrhythmia Agents
DB00222	Glimepiride	CHEBI:35526	hypoglycemic agent
DB00222	Glimepiride	D002317	Cardiovascular Agents
DB00222	Glimepiride	D007004	Hypoglycemic Agents
DB00222	Glimepiride	D007155	Immunologic Factors
DB00222	Glimepiride	D007166	Immunosuppressive Agents
DB00223	Diflorasone	D000893	Anti-Inflammatory Agents
DB00223	Diflorasone	D005938	Glucocorticoids
DB00223	Diflorasone	D006728	Hormones
DB00224	Indinavir	D019380	Anti-HIV Agents
DB00224	Indinavir	D000890	Anti-Infective Agents
DB00224	Indinavir	D000998	Antiviral Agents
DB00224	Indinavir	D004791	Enzyme Inhibitors
DB00224	Indinavir	D017320	HIV Protease Inhibitors
DB00224	Indinavir	D011480	Protease Inhibitors
DB00225	Gadodiamide	N0000175862	Magnetic Resonance Contrast Activity
DB00225	Gadodiamide	N0000180184	Paramagnetic Contrast Agent
DB00225	Gadodiamide	D003287	Contrast Media
DB00226	Guanadrel	CHEBI:35674	antihypertensive agent
DB00226	Guanadrel	CHEBI:37887	adrenergic antagonist
DB00226	Guanadrel	D000959	Antihypertensive Agents
DB00226	Guanadrel	D002317	Cardiovascular Agents
DB00227	Lovastatin	N0000175589	HMG-CoA Reductase Inhibitor
DB00227	Lovastatin	CHEBI:50266	prodrug
DB00227	Lovastatin	CHEBI:35821	anticholesteremic drug
DB00227	Lovastatin	CHEBI:35610	antineoplastic agent
DB00227	Lovastatin	D000924	Anticholesteremic Agents
DB00227	Lovastatin	D000963	Antimetabolites
DB00227	Lovastatin	D004791	Enzyme Inhibitors
DB00227	Lovastatin	D019161	Hydroxymethylglutaryl-CoA Reductase Inhibitors
DB00227	Lovastatin	D000960	Hypolipidemic Agents
DB00228	Enflurane	N0000175975	General Anesthesia
DB00228	Enflurane	N0000175681	General Anesthetic
DB00228	Enflurane	D000777	Anesthetics
DB00228	Enflurane	D018685	Anesthetics, Inhalation
DB00228	Enflurane	CHEBI:38867	anaesthetic
DB00228	Enflurane	D002491	Central Nervous System Agents
DB00228	Enflurane	D002492	Central Nervous System Depressants
DB00229	Cefotiam	D000900	Anti-Bacterial Agents
DB00229	Cefotiam	D000890	Anti-Infective Agents
DB00229	Cefotiam	CHEBI:36047	antibacterial drug
DB00230	Pregabalin	D000700	Analgesics
DB00230	Pregabalin	D014151	Anti-Anxiety Agents
DB00230	Pregabalin	CHEBI:35623	anticonvulsant
DB00230	Pregabalin	D000927	Anticonvulsants
DB00230	Pregabalin	D002121	Calcium Channel Blockers
DB00230	Pregabalin	D002317	Cardiovascular Agents
DB00230	Pregabalin	D002491	Central Nervous System Agents
DB00230	Pregabalin	D002492	Central Nervous System Depressants
DB00230	Pregabalin	D049990	Membrane Transport Modulators
DB00230	Pregabalin	D011619	Psychotropic Drugs
DB00230	Pregabalin	D018689	Sensory System Agents
DB00230	Pregabalin	D014149	Tranquilizing Agents
DB00231	Temazepam	N0000175694	Benzodiazepine
DB00231	Temazepam	N0000007542	Benzodiazepines
DB00231	Temazepam	D014151	Anti-Anxiety Agents
DB00231	Temazepam	D002491	Central Nervous System Agents
DB00231	Temazepam	D002492	Central Nervous System Depressants
DB00231	Temazepam	D018682	GABA Agents
DB00231	Temazepam	D018757	GABA Modulators
DB00231	Temazepam	D006993	Hypnotics and Sedatives
DB00231	Temazepam	D018377	Neurotransmitter Agents
DB00231	Temazepam	D011619	Psychotropic Drugs
DB00231	Temazepam	D014149	Tranquilizing Agents
DB00232	Methyclothiazide	N0000175359	Increased Diuresis
DB00232	Methyclothiazide	N0000175419	Thiazide Diuretic
DB00232	Methyclothiazide	N0000166469	Thiazides
DB00232	Methyclothiazide	D004232	Diuretics
DB00232	Methyclothiazide	D049990	Membrane Transport Modulators
DB00232	Methyclothiazide	D045283	Natriuretic Agents
DB00232	Methyclothiazide	D049993	Sodium Chloride Symporter Inhibitors
DB00233	Aminosalicylic Acid	D000900	Anti-Bacterial Agents
DB00233	Aminosalicylic Acid	D000890	Anti-Infective Agents
DB00233	Aminosalicylic Acid	CHEBI:33231	antitubercular agent
DB00233	Aminosalicylic Acid	D000995	Antitubercular Agents
DB00234	Reboxetine	D018663	Adrenergic Agents
DB00234	Reboxetine	D018759	Adrenergic Uptake Inhibitors
DB00234	Reboxetine	D000928	Antidepressive Agents
DB00234	Reboxetine	D002491	Central Nervous System Agents
DB00234	Reboxetine	D049990	Membrane Transport Modulators
DB00234	Reboxetine	D018377	Neurotransmitter Agents
DB00234	Reboxetine	D014179	Neurotransmitter Uptake Inhibitors
DB00234	Reboxetine	D011619	Psychotropic Drugs
DB00235	Milrinone	N0000175598	Phosphodiesterase 3 Inhibitor
DB00235	Milrinone	CHEBI:50427	platelet aggregation inhibitor
DB00235	Milrinone	CHEBI:35620	vasodilator agent
DB00235	Milrinone	CHEBI:38147	cardiotonic drug
DB00235	Milrinone	D002316	Cardiotonic Agents
DB00235	Milrinone	D002317	Cardiovascular Agents
DB00235	Milrinone	D004791	Enzyme Inhibitors
DB00235	Milrinone	D006401	Hematologic Agents
DB00235	Milrinone	D058987	Phosphodiesterase 3 Inhibitors
DB00235	Milrinone	D010726	Phosphodiesterase Inhibitors
DB00235	Milrinone	D010975	Platelet Aggregation Inhibitors
DB00235	Milrinone	D020011	Protective Agents
DB00235	Milrinone	D014665	Vasodilator Agents
DB00236	Pipobroman	D000477	Alkylating Agents
DB00236	Pipobroman	D000970	Antineoplastic Agents
DB00236	Pipobroman	D018906	Antineoplastic Agents, Alkylating
DB00236	Pipobroman	D009676	Noxae
DB00237	Butabarbital	D002491	Central Nervous System Agents
DB00237	Butabarbital	D002492	Central Nervous System Depressants
DB00237	Butabarbital	D006993	Hypnotics and Sedatives
DB00238	Nevirapine	N0000175463	Human Immunodeficiency Virus 1 Non-Nucleoside Analog Reverse Transcriptase Inhibitor
DB00238	Nevirapine	N0000175460	Non-Nucleoside Analog
DB00238	Nevirapine	N0000009948	Non-Nucleoside Reverse Transcriptase Inhibitors
DB00238	Nevirapine	N0000190118	Cytochrome P450 3A Inducers
DB00238	Nevirapine	N0000187064	Cytochrome P450 2B6 Inducers
DB00238	Nevirapine	D019380	Anti-HIV Agents
DB00238	Nevirapine	D000890	Anti-Infective Agents
DB00238	Nevirapine	CHEBI:36044	antiviral drug
DB00238	Nevirapine	D000998	Antiviral Agents
DB00238	Nevirapine	D065701	Cytochrome P-450 CYP3A Inducers
DB00238	Nevirapine	D004791	Enzyme Inhibitors
DB00238	Nevirapine	D019384	Nucleic Acid Synthesis Inhibitors
DB00238	Nevirapine	D018894	Reverse Transcriptase Inhibitors
DB00239	Oxiconazole	N0000175487	Azole Antifungal
DB00239	Oxiconazole	N0000008217	Azoles
DB00239	Oxiconazole	D000890	Anti-Infective Agents
DB00239	Oxiconazole	CHEBI:35441	antiinfective agent
DB00239	Oxiconazole	D000935	Antifungal Agents
DB00240	Alclometasone	N0000175576	Corticosteroid
DB00240	Alclometasone	N0000175450	Corticosteroid Hormone Receptor Agonists
DB00240	Alclometasone	D000893	Anti-Inflammatory Agents
DB00240	Alclometasone	CHEBI:35472	anti-inflammatory drug
DB00240	Alclometasone	D005938	Glucocorticoids
DB00240	Alclometasone	D006728	Hormones
DB00241	Butalbital	N0000175693	Barbiturate
DB00241	Butalbital	N0000008016	Barbiturates
DB00241	Butalbital	CHEBI:35717	sedative
DB00241	Butalbital	CHEBI:35480	analgesic
DB00242	Cladribine	N0000175712	Purine Antimetabolite
DB00242	Cladribine	CHEBI:35610	antineoplastic agent
DB00242	Cladribine	CHEBI:35705	immunosuppressive agent
DB00242	Cladribine	D000970	Antineoplastic Agents
DB00242	Cladribine	D007155	Immunologic Factors
DB00242	Cladribine	D007166	Immunosuppressive Agents
DB00243	Ranolazine	N0000175427	Anti-anginal
DB00243	Ranolazine	N0000190114	Cytochrome P450 3A Inhibitors
DB00243	Ranolazine	N0000185503	P-Glycoprotein Inhibitors
DB00243	Ranolazine	N0000182137	Cytochrome P450 2D6 Inhibitors
DB00243	Ranolazine	N0000187061	Organic Cation Transporter 2 Inhibitors
DB00243	Ranolazine	CHEBI:38070	anti-arrhythmia drug
DB00243	Ranolazine	D002317	Cardiovascular Agents
DB00243	Ranolazine	D049990	Membrane Transport Modulators
DB00243	Ranolazine	D026941	Sodium Channel Blockers
DB00244	Mesalazine	N0000175781	Aminosalicylate
DB00244	Mesalazine	N0000005760	Aminosalicylic Acids
DB00244	Mesalazine	D000700	Analgesics
DB00244	Mesalazine	D018712	Analgesics, Non-Narcotic
DB00244	Mesalazine	D000893	Anti-Inflammatory Agents
DB00244	Mesalazine	CHEBI:50266	prodrug
DB00244	Mesalazine	CHEBI:35475	non-steroidal anti-inflammatory drug
DB00244	Mesalazine	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB00244	Mesalazine	D018501	Antirheumatic Agents
DB00244	Mesalazine	D005765	Gastrointestinal Agents
DB00244	Mesalazine	D018689	Sensory System Agents
DB01250	Olsalazine	N0000175781	Aminosalicylate
DB01250	Olsalazine	N0000005760	Aminosalicylic Acids
DB01250	Olsalazine	D000700	Analgesics
DB01250	Olsalazine	D018712	Analgesics, Non-Narcotic
DB01250	Olsalazine	D000893	Anti-Inflammatory Agents
DB01250	Olsalazine	CHEBI:50266	prodrug
DB01250	Olsalazine	CHEBI:35475	non-steroidal anti-inflammatory drug
DB01250	Olsalazine	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB01250	Olsalazine	D018501	Antirheumatic Agents
DB01250	Olsalazine	D005765	Gastrointestinal Agents
DB01250	Olsalazine	D018689	Sensory System Agents
DB00244	Mesalazine	N0000175781	Aminosalicylate
DB00244	Mesalazine	N0000005760	Aminosalicylic Acids
DB00244	Mesalazine	D000700	Analgesics
DB00244	Mesalazine	D018712	Analgesics, Non-Narcotic
DB00244	Mesalazine	D000893	Anti-Inflammatory Agents
DB00244	Mesalazine	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB00244	Mesalazine	CHEBI:50266	prodrug
DB00244	Mesalazine	CHEBI:35475	non-steroidal anti-inflammatory drug
DB00244	Mesalazine	CHEBI:49201	anti-ulcer drug
DB00244	Mesalazine	CHEBI:55324	gastrointestinal drug
DB00244	Mesalazine	D018501	Antirheumatic Agents
DB00244	Mesalazine	D005765	Gastrointestinal Agents
DB00244	Mesalazine	D018689	Sensory System Agents
DB01014	Balsalazide	N0000175781	Aminosalicylate
DB01014	Balsalazide	N0000005760	Aminosalicylic Acids
DB01014	Balsalazide	D000700	Analgesics
DB01014	Balsalazide	D018712	Analgesics, Non-Narcotic
DB01014	Balsalazide	D000893	Anti-Inflammatory Agents
DB01014	Balsalazide	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB01014	Balsalazide	CHEBI:50266	prodrug
DB01014	Balsalazide	CHEBI:35475	non-steroidal anti-inflammatory drug
DB01014	Balsalazide	CHEBI:49201	anti-ulcer drug
DB01014	Balsalazide	CHEBI:55324	gastrointestinal drug
DB01014	Balsalazide	D018501	Antirheumatic Agents
DB01014	Balsalazide	D005765	Gastrointestinal Agents
DB01014	Balsalazide	D018689	Sensory System Agents
DB00244	Mesalazine	N0000175781	Aminosalicylate
DB00244	Mesalazine	N0000005760	Aminosalicylic Acids
DB00244	Mesalazine	D000700	Analgesics
DB00244	Mesalazine	D018712	Analgesics, Non-Narcotic
DB00244	Mesalazine	D000890	Anti-Infective Agents
DB00244	Mesalazine	D000893	Anti-Inflammatory Agents
DB00244	Mesalazine	CHEBI:35475	non-steroidal anti-inflammatory drug
DB00244	Mesalazine	CHEBI:35441	antiinfective agent
DB00244	Mesalazine	CHEBI:55324	gastrointestinal drug
DB00244	Mesalazine	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB00244	Mesalazine	D018501	Antirheumatic Agents
DB00244	Mesalazine	D005765	Gastrointestinal Agents
DB00244	Mesalazine	D018689	Sensory System Agents
DB00795	Sulfasalazine	N0000175781	Aminosalicylate
DB00795	Sulfasalazine	N0000005760	Aminosalicylic Acids
DB00795	Sulfasalazine	D000700	Analgesics
DB00795	Sulfasalazine	D018712	Analgesics, Non-Narcotic
DB00795	Sulfasalazine	D000890	Anti-Infective Agents
DB00795	Sulfasalazine	D000893	Anti-Inflammatory Agents
DB00795	Sulfasalazine	CHEBI:35475	non-steroidal anti-inflammatory drug
DB00795	Sulfasalazine	CHEBI:35441	antiinfective agent
DB00795	Sulfasalazine	CHEBI:55324	gastrointestinal drug
DB00795	Sulfasalazine	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB00795	Sulfasalazine	D018501	Antirheumatic Agents
DB00795	Sulfasalazine	D005765	Gastrointestinal Agents
DB00795	Sulfasalazine	D018689	Sensory System Agents
DB00244	Mesalazine	N0000175781	Aminosalicylate
DB00244	Mesalazine	N0000005760	Aminosalicylic Acids
DB00244	Mesalazine	D000700	Analgesics
DB00244	Mesalazine	D018712	Analgesics, Non-Narcotic
DB00244	Mesalazine	D000893	Anti-Inflammatory Agents
DB00244	Mesalazine	CHEBI:35475	non-steroidal anti-inflammatory drug
DB00244	Mesalazine	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB00244	Mesalazine	D018501	Antirheumatic Agents
DB00244	Mesalazine	D018689	Sensory System Agents
DB00245	Benzatropine	N0000175574	Anticholinergic
DB00245	Benzatropine	N0000175750	Antihistamine
DB00245	Benzatropine	N0000000207	Histamine Receptor Antagonists
DB00245	Benzatropine	D018726	Anti-Dyskinesia Agents
DB00245	Benzatropine	CHEBI:66956	antidyskinesia agent
DB00245	Benzatropine	CHEBI:48876	muscarinic antagonist
DB00245	Benzatropine	CHEBI:48407	antiparkinson drug
DB00245	Benzatropine	CHEBI:50370	parasympatholytic
DB00245	Benzatropine	D000978	Antiparkinson Agents
DB00245	Benzatropine	D002491	Central Nervous System Agents
DB00245	Benzatropine	D018678	Cholinergic Agents
DB00245	Benzatropine	D018680	Cholinergic Antagonists
DB00245	Benzatropine	D015259	Dopamine Agents
DB00245	Benzatropine	D018765	Dopamine Uptake Inhibitors
DB00245	Benzatropine	D049990	Membrane Transport Modulators
DB00245	Benzatropine	D018727	Muscarinic Antagonists
DB00245	Benzatropine	D018377	Neurotransmitter Agents
DB00245	Benzatropine	D014179	Neurotransmitter Uptake Inhibitors
DB00245	Benzatropine	D010276	Parasympatholytics
DB00246	Ziprasidone	N0000175430	Atypical Antipsychotic
DB00246	Ziprasidone	CHEBI:35471	psychotropic drug
DB00246	Ziprasidone	CHEBI:37956	histamine antagonist
DB00246	Ziprasidone	CHEBI:48876	muscarinic antagonist
DB00246	Ziprasidone	CHEBI:48279	serotonergic antagonist
DB00246	Ziprasidone	CHEBI:48561	dopaminergic antagonist
DB00246	Ziprasidone	CHEBI:35476	antipsychotic agent
DB00246	Ziprasidone	D014150	Antipsychotic Agents
DB00246	Ziprasidone	D002491	Central Nervous System Agents
DB00246	Ziprasidone	D002492	Central Nervous System Depressants
DB00246	Ziprasidone	D015259	Dopamine Agents
DB00246	Ziprasidone	D018492	Dopamine Antagonists
DB00246	Ziprasidone	D018377	Neurotransmitter Agents
DB00246	Ziprasidone	D011619	Psychotropic Drugs
DB00246	Ziprasidone	D018490	Serotonin Agents
DB00246	Ziprasidone	D012702	Serotonin Antagonists
DB00246	Ziprasidone	D014149	Tranquilizing Agents
DB00247	Methysergide	CHEBI:66991	sympatholytic agent
