GeneID	drugbank_id	drugbank_name	TARGET_NAME	TARGET_FAMILY	ACTION_TYPE	SOURCE	REFERENCE
1134	DB00565	Cisatracurium Besylate	Acetylcholine receptor	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200641
1134	DB00728	Rocuronium	Acetylcholine receptor	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200648
1134	DB00732	Atracurium	Acetylcholine receptor	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1360
1134	DB01135	Doxacurium chloride	Acetylcholine receptor	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1237099
1134	DB01199	Tubocurarine	Acetylcholine receptor	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1687
1134	DB01226	Mivacurium	Acetylcholine receptor	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL984
1134	DB01245	Decamethonium	Muscle-type nicotinic acetylcholine receptor	Ion channel	PARTIAL AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1134
1134	DB01336	Metocurine	Acetylcholine receptor	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1259
1134	DB01337	Pancuronium	Acetylcholine receptor	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL185073
1134	DB01338	Pipecuronium	Acetylcholine receptor	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200722
1134	DB01339	Vecuronium	Acetylcholine receptor	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200629
12933998	DB00229	Cefotiam	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1296
12933998	DB00267	Cefmenoxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201086
12933998	DB00274	Cefmetazole	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201118
12933998	DB00303	Ertapenem	Penicillin-binding protein 1A	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1232
12933998	DB00319	Piperacillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200820
12933998	DB00355	Aztreonam	Penicillin-binding protein 1A	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL158
12933998	DB00415	Ampicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL453388
12933998	DB00417	Penicillin V	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200852
12933998	DB00430	Cefpiramide	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201204
12933998	DB00438	Ceftazidime	Penicillin-binding protein 1A	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL44354
12933998	DB00456	Cefalotin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL617
12933998	DB00493	Cefotaxime	Penicillin-binding protein 1A	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1010
12933998	DB00535	Cefdinir	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL927
12933998	DB00567	Cephalexin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1727
12933998	DB00578	Carbenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1596
12933998	DB00578	Carbenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1214
12933998	DB00671	Cefixime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1541
12933998	DB00689	Cephaloglycin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200971
12933998	DB00833	Cefaclor	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201018
12933998	DB00923	Ceforanide	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201046
12933998	DB00948	Mezlocillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1731
12933998	DB01000	Cyclacillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200356
12933998	DB01053	Benzylpenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200651
12933998	DB01053	Benzylpenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1223
12933998	DB01060	Amoxicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1082
12933998	DB01066	Cefditoren	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL454446
12933998	DB01112	Cefuroxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1095930
12933998	DB01112	Cefuroxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1436
12933998	DB01139	Cefapirin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1599
12933998	DB01140	Cefadroxil	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1644
12933998	DB01212	Ceftriaxone	Penicillin-binding protein 1A	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL161
12933998	DB01327	Cefazolin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200523
12933998	DB01328	Cefonicid	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1601
12933998	DB01329	Cefoperazone	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL507674
12933998	DB01330	Cefotetan	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL474579
12933998	DB01331	Cefoxitin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL996
12933998	DB01332	Ceftizoxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL528
12933998	DB01333	Cefradine	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1604
12933998	DB01413	Cefepime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL186
12933998	DB01415	Ceftibuten	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1605
12933998	DB01598	Imipenem	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL43708
12933998	DB01602	Bacampicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1583
12933998	DB01607	Ticarcillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1449
12933998	DB04570	Latamoxef	Penicillin-binding protein 1A	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL74632
12933998	DB06590	Ceftaroline fosamil	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL454983
947907	DB00229	Cefotiam	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1296
947907	DB00267	Cefmenoxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201086
947907	DB00274	Cefmetazole	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201118
947907	DB00303	Ertapenem	Penicillin-binding protein 1A	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1232
947907	DB00319	Piperacillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200820
947907	DB00355	Aztreonam	Penicillin-binding protein 1A	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL158
947907	DB00415	Ampicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL453388
947907	DB00417	Penicillin V	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200852
947907	DB00430	Cefpiramide	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201204
947907	DB00438	Ceftazidime	Penicillin-binding protein 1A	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL44354
947907	DB00456	Cefalotin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL617
947907	DB00493	Cefotaxime	Penicillin-binding protein 1A	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1010
947907	DB00535	Cefdinir	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL927
947907	DB00567	Cephalexin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1727
947907	DB00578	Carbenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1596
947907	DB00578	Carbenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1214
947907	DB00671	Cefixime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1541
947907	DB00689	Cephaloglycin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200971
947907	DB00833	Cefaclor	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201018
947907	DB00923	Ceforanide	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201046
947907	DB00948	Mezlocillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1731
947907	DB01000	Cyclacillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200356
947907	DB01053	Benzylpenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200651
947907	DB01053	Benzylpenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1223
947907	DB01060	Amoxicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1082
947907	DB01066	Cefditoren	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL454446
947907	DB01112	Cefuroxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1095930
947907	DB01112	Cefuroxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1436
947907	DB01139	Cefapirin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1599
947907	DB01140	Cefadroxil	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1644
947907	DB01212	Ceftriaxone	Penicillin-binding protein 1A	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL161
947907	DB01327	Cefazolin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200523
947907	DB01328	Cefonicid	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1601
947907	DB01329	Cefoperazone	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL507674
947907	DB01330	Cefotetan	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL474579
947907	DB01331	Cefoxitin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL996
947907	DB01332	Ceftizoxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL528
947907	DB01333	Cefradine	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1604
947907	DB01413	Cefepime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL186
947907	DB01415	Ceftibuten	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1605
947907	DB01598	Imipenem	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL43708
947907	DB01602	Bacampicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1583
947907	DB01607	Ticarcillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1449
947907	DB04570	Latamoxef	Penicillin-binding protein 1A	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL74632
947907	DB06590	Ceftaroline fosamil	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL454983
12931886	DB00229	Cefotiam	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1296
12931886	DB00267	Cefmenoxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201086
12931886	DB00274	Cefmetazole	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201118
12931886	DB00303	Ertapenem	Penicillin-binding protein 1B	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1232
12931886	DB00319	Piperacillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200820
12931886	DB00355	Aztreonam	Penicillin-binding protein 1B	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL158
12931886	DB00415	Ampicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL453388
12931886	DB00417	Penicillin V	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200852
12931886	DB00430	Cefpiramide	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201204
12931886	DB00438	Ceftazidime	Penicillin-binding protein 1B	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL44354
12931886	DB00456	Cefalotin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL617
12931886	DB00493	Cefotaxime	Penicillin-binding protein 1B	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1010
12931886	DB00535	Cefdinir	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL927
12931886	DB00567	Cephalexin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1727
12931886	DB00578	Carbenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1596
12931886	DB00578	Carbenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1214
12931886	DB00671	Cefixime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1541
12931886	DB00689	Cephaloglycin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200971
12931886	DB00833	Cefaclor	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201018
12931886	DB00923	Ceforanide	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201046
12931886	DB00948	Mezlocillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1731
12931886	DB01000	Cyclacillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200356
12931886	DB01053	Benzylpenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200651
12931886	DB01053	Benzylpenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1223
12931886	DB01060	Amoxicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1082
12931886	DB01066	Cefditoren	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL454446
12931886	DB01112	Cefuroxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1095930
12931886	DB01112	Cefuroxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1436
12931886	DB01139	Cefapirin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1599
12931886	DB01140	Cefadroxil	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1644
12931886	DB01212	Ceftriaxone	Penicillin-binding protein 1B	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL161
12931886	DB01327	Cefazolin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200523
12931886	DB01328	Cefonicid	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1601
12931886	DB01329	Cefoperazone	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL507674
12931886	DB01330	Cefotetan	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL474579
12931886	DB01331	Cefoxitin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL996
12931886	DB01332	Ceftizoxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL528
12931886	DB01333	Cefradine	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1604
12931886	DB01413	Cefepime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL186
12931886	DB01415	Ceftibuten	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1605
12931886	DB01598	Imipenem	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL43708
12931886	DB01602	Bacampicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1583
12931886	DB01607	Ticarcillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1449
12931886	DB04570	Latamoxef	Penicillin-binding protein 1B	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL74632
12931886	DB06590	Ceftaroline fosamil	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL454983
944843	DB00229	Cefotiam	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1296
944843	DB00267	Cefmenoxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201086
944843	DB00274	Cefmetazole	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201118
944843	DB00303	Ertapenem	Penicillin-binding protein 1B	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1232
944843	DB00319	Piperacillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200820
944843	DB00355	Aztreonam	Penicillin-binding protein 1B	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL158
