class_id	class_name	class_source	class_type	url
D006727	Hormone Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D006727
D006728	Hormones	MeSH	Pharmacological Action	http://identifiers.org/mesh/D006728
D006993	Hypnotics and Sedatives	MeSH	Pharmacological Action	http://identifiers.org/mesh/D006993
D007004	Hypoglycemic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D007004
D007155	Immunologic Factors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D007155
D007166	Immunosuppressive Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D007166
D007202	Indicators and Reagents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D007202
D007306	Insecticides	MeSH	Pharmacological Action	http://identifiers.org/mesh/D007306
D007364	Intercalating Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D007364
D007369	Interferon Inducers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D007369
D007476	Ionophores	MeSH	Pharmacological Action	http://identifiers.org/mesh/D007476
D007502	Iron Chelating Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D007502
D007509	Irritants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D007509
D007641	Keratolytic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D007641
D007917	Leprostatic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D007917
D008082	Lipotropic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D008082
D008186	Luteolytic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D008186
D008600	Menstruation-Inducing Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D008600
D008916	Miotics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D008916
D008975	Molluscacides	MeSH	Pharmacological Action	http://identifiers.org/mesh/D008975
D008996	Monoamine Oxidase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D008996
D009067	Mouthwashes	MeSH	Pharmacological Action	http://identifiers.org/mesh/D009067
D009125	Muscle Relaxants, Central	MeSH	Pharmacological Action	http://identifiers.org/mesh/D009125
D009153	Mutagens	MeSH	Pharmacological Action	http://identifiers.org/mesh/D009153
D009184	Mydriatics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D009184
D009292	Narcotic Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D009292
D009294	Narcotics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D009294
D009465	Neuromuscular Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D009465
D009466	Neuromuscular Blocking Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D009466
D009467	Neuromuscular Depolarizing Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D009467
D009676	Noxae	MeSH	Pharmacological Action	http://identifiers.org/mesh/D009676
D010120	Oxytocics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D010120
D010276	Parasympatholytics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D010276
D010277	Parasympathomimetics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D010277
D010575	Pesticides	MeSH	Pharmacological Action	http://identifiers.org/mesh/D010575
D010592	Pharmaceutic Aids	MeSH	Pharmacological Action	http://identifiers.org/mesh/D010592
D010726	Phosphodiesterase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D010726
D010975	Platelet Aggregation Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D010975
D011042	Poisons	MeSH	Pharmacological Action	http://identifiers.org/mesh/D011042
D011372	Progestins	MeSH	Pharmacological Action	http://identifiers.org/mesh/D011372
D011480	Protease Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D011480
D011500	Protein Synthesis Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D011500
D011619	Psychotropic Drugs	MeSH	Pharmacological Action	http://identifiers.org/mesh/D011619
D011837	Radiation-Protective Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D011837
D011838	Radiation-Sensitizing Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D011838
D012102	Reproductive Control Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D012102
D012378	Rodenticides	MeSH	Pharmacological Action	http://identifiers.org/mesh/D012378
D012556	Schistosomicides	MeSH	Pharmacological Action	http://identifiers.org/mesh/D012556
D012597	Sclerosing Solutions	MeSH	Pharmacological Action	http://identifiers.org/mesh/D012597
D012702	Serotonin Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D012702
D012997	Solvents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D012997
D013473	Sunscreening Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D013473
D013501	Surface-Active Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D013501
D013549	Sweetening Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D013549
D013565	Sympatholytics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D013565
D013566	Sympathomimetics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D013566
D013723	Teratogens	MeSH	Pharmacological Action	http://identifiers.org/mesh/D013723
D013956	Antithyroid Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D013956
D014131	Trace Elements	MeSH	Pharmacological Action	http://identifiers.org/mesh/D014131
D014149	Tranquilizing Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D014149
D014150	Antipsychotic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D014150
D014151	Anti-Anxiety Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D014151
D014179	Neurotransmitter Uptake Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D014179
D014344	Trypanocidal Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D014344
D014475	Uncoupling Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D014475
D014528	Uricosuric Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D014528
D014662	Vasoconstrictor Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D014662
D014663	Nasal Decongestants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D014663
D014665	Vasodilator Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D014665
D014803	Vitamin B Complex	MeSH	Pharmacological Action	http://identifiers.org/mesh/D014803
D014815	Vitamins	MeSH	Pharmacological Action	http://identifiers.org/mesh/D014815
D015149	Tocolytic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D015149
D015259	Dopamine Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D015259
D015842	Serine Proteinase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D015842
D016085	Bronchoconstrictor Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D016085
D016166	Free Radical Scavengers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D016166
D016588	Anticarcinogenic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D016588
D016859	Lipoxygenase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D016859
D016861	Cyclooxygenase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D016861
D017262	Siderophores	MeSH	Pharmacological Action	http://identifiers.org/mesh/D017262
D017319	Photosensitizing Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D017319
D017320	HIV Protease Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D017320
D017366	Serotonin Receptor Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D017366
D017367	Serotonin Uptake Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D017367
D017442	Histamine Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D017442
D018377	Neurotransmitter Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018377
D018490	Serotonin Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018490
D018491	Dopamine Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018491
D018492	Dopamine Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018492
D018494	Histamine Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018494
D018501	Antirheumatic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018501
D018663	Adrenergic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018663
D018674	Adrenergic Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018674
D018678	Cholinergic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018678
D018679	Cholinergic Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018679
D018680	Cholinergic Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018680
D018682	GABA Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018682
D018684	Glycine Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018684
D018685	Anesthetics, Inhalation	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018685
D018686	Anesthetics, Intravenous	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018686
D018687	Antidepressive Agents, Second-Generation	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018687
D018689	Sensory System Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018689
D018691	Excitatory Amino Acid Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018691
D018692	Antimanic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018692
D018696	Neuroprotective Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018696
D018697	Nootropic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018697
D018712	Analgesics, Non-Narcotic	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018712
D018721	Muscarinic Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018721
D018722	Nicotinic Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018722
D018726	Anti-Dyskinesia Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018726
D018727	Muscarinic Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018727
D018733	Nicotinic Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018733
D018755	GABA Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018755
D018756	GABA Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018756
D018757	GABA Modulators	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018757
D018759	Adrenergic Uptake Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018759
D018765	Dopamine Uptake Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018765
D018894	Reverse Transcriptase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018894
D018906	Antineoplastic Agents, Alkylating	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018906
D018926	Anti-Allergic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018926
D018927	Anti-Asthmatic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018927
D018931	Antineoplastic Agents, Hormonal	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018931
D018977	Micronutrients	MeSH	Pharmacological Action	http://identifiers.org/mesh/D018977
D019141	Respiratory System Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D019141
D019161	Hydroxymethylglutaryl-CoA Reductase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D019161
D019167	Appetite Stimulants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D019167
D019380	Anti-HIV Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D019380
D019384	Nucleic Acid Synthesis Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D019384
D019428	HIV Integrase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D019428
D019440	Anti-Obesity Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D019440
D019653	Myeloablative Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D019653
D020011	Protective Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D020011
D020024	Leukotriene Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D020024
D020030	Nitric Oxide Donors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D020030
D020533	Angiogenesis Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D020533
D020845	Selective Estrogen Receptor Modulators	MeSH	Pharmacological Action	http://identifiers.org/mesh/D020845
D020847	Estrogen Receptor Modulators	MeSH	Pharmacological Action	http://identifiers.org/mesh/D020847
D026902	Potassium Channel Blockers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D026902
D026941	Sodium Channel Blockers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D026941
D039563	Histamine H1 Antagonists, Non-Sedating	MeSH	Pharmacological Action	http://identifiers.org/mesh/D039563
D045283	Natriuretic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D045283
D045462	Endothelium-Dependent Relaxing Factors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D045462
D045930	Anabolic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D045930
D047072	Aromatase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D047072
D047228	Angiotensin II Type 1 Receptor Blockers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D047228
D047428	Protein Kinase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D047428
D049408	Luminescent Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D049408
D049990	Membrane Transport Modulators	MeSH	Pharmacological Action	http://identifiers.org/mesh/D049990
D049993	Sodium Chloride Symporter Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D049993
D049994	Sodium Potassium Chloride Symporter Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D049994
D050071	Bone Density Conservation Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D050071
D050256	Antimitotic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D050256
D050257	Tubulin Modulators	MeSH	Pharmacological Action	http://identifiers.org/mesh/D050257
D051056	Complement Inactivating Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D051056
D052246	Cyclooxygenase 2 Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D052246
D053834	Explosive Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D053834
D054328	Proton Pump Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D054328
D054368	Laxatives	MeSH	Pharmacological Action	http://identifiers.org/mesh/D054368
D054795	Incretins	MeSH	Pharmacological Action	http://identifiers.org/mesh/D054795
D054872	Fatty Acid Synthesis Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D054872
D054873	Dipeptidyl-Peptidase IV Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D054873
D056572	Histone Deacetylase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D056572
D057911	Angiotensin Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D057911
D057912	Angiotensin II Type 2 Receptor Blockers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D057912
D057966	Calcimimetic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D057966
D058633	Antipyretics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058633
D058646	Adrenergic alpha-1 Receptor Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058646
D058647	Adrenergic alpha-2 Receptor Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058647
D058665	Adrenergic beta-1 Receptor Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058665
D058666	Adrenergic beta-2 Receptor Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058666
D058667	Adrenergic beta-3 Receptor Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058667
D058668	Adrenergic alpha-1 Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058668
D058669	Adrenergic alpha-2 Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058669
D058671	Adrenergic beta-1 Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058671
D058785	GABA-A Receptor Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058785
D058786	GABA-B Receptor Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058786
D058825	Serotonin 5-HT1 Receptor Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058825
D058830	Serotonin 5-HT2 Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058830
D058888	14-alpha Demethylase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058888
D058891	5-alpha Reductase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058891
D058892	Adenosine Deaminase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058892
D058906	Purinergic P1 Receptor Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058906
D058908	Adenosine A2 Receptor Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058908
D058914	Purinergic Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058914
D058915	Purinergic P1 Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058915
D058917	Adenosine A2 Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058917
D058919	Purinergic P2 Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058919
D058921	Purinergic P2Y Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058921
D058986	Phosphodiesterase 5 Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058986
D058987	Phosphodiesterase 3 Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D058987
D059004	Topoisomerase I Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D059004
D059005	Topoisomerase II Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D059005
D061567	Voltage-Gated Sodium Channel Blockers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D061567
D062646	Acid Sensing Ion Channel Blockers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D062646
D062686	Epithelial Sodium Channel Blockers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D062686
D063385	Cannabinoid Receptor Modulators	MeSH	Pharmacological Action	http://identifiers.org/mesh/D063385
D063386	Cannabinoid Receptor Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D063386
D063387	Cannabinoid Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D063387
D064426	Gasotransmitters	MeSH	Pharmacological Action	http://identifiers.org/mesh/D064426
D064449	Sequestering Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D064449
D064690	Wakefulness-Promoting Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D064690
D064729	Neurokinin-1 Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D064729
D064804	Urological Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D064804
D065086	Acetaldehyde Dehydrogenase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065086
D065088	Steroid Synthesis Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065088
D065089	Glycoside Hydrolase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065089
D065092	Antidiuretic Hormone Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065092
D065093	beta-Lactamase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065093
D065094	Bradykinin B2 Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065094
D065095	Calcineurin Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065095
D065096	Calcium Chelating Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065096
D065098	Catechol O-Methyltransferase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065098
D065100	CCR5 Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065100
D065101	Chloride Channel Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065101
D065104	Cystine Depleting Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065104
D065105	Aromatic Amino Acid Decarboxylase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065105
D065127	Dopamine D2 Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065127
D065128	Endothelin Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065128
D065130	Endothelin A Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065130
D065131	Endothelin B Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065131
D065168	Bradykinin Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065168
D065171	Estrogen Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065171
D065427	Factor Xa Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065427
D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065607
D065609	Cytochrome P-450 CYP1A2 Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065609
D065686	Cytochrome P-450 CYP2B6 Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065686
D065687	Cytochrome P-450 CYP2C8 Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065687
D065688	Cytochrome P-450 CYP2C9 Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065688
D065689	Cytochrome P-450 CYP2C19 Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065689
D065690	Cytochrome P-450 CYP2D6 Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065690
D065692	Cytochrome P-450 CYP3A Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065692
D065694	Cytochrome P-450 CYP1A2 Inducers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065694
D065695	Cytochrome P-450 CYP2B6 Inducers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065695
D065696	Cytochrome P-450 CYP2C8 Inducers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065696
D065697	Cytochrome P-450 CYP2C19 Inducers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065697
D065698	Cytochrome P-450 CYP2C9 Inducers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065698
D065701	Cytochrome P-450 CYP3A Inducers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D065701
N0000008330	Cardiac Rhythm Alteration	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008330
N0000008478	Decreased Cell Wall Integrity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008478
N0000008479	Decreased Cell Wall Synthesis & Repair	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008479
N0000008486	Decreased Central Nervous System Disorganized Electrical Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008486
N0000008553	Decreased Cholesterol Absorption	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008553
N0000008556	Decreased Coagulation Factor Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008556
N0000008577	Decreased DNA Replication	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008577
N0000008638	Decreased GnRH Secretion	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008638
N0000008663	Decreased Immunologically Active Molecule Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008663
N0000008683	Decreased Leukotriene Production	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008683
N0000008732	Decreased Mitosis	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008732
N0000008779	Decreased Parasympathetic Acetylcholine Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008779
N0000008832	Decreased Platelet Aggregation	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008832
N0000008836	Decreased Prostaglandin Production	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008836
N0000008841	Decreased Protein Synthesis	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008841
N0000008853	Decreased RNA Replication	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008853
N0000008859	Decreased Renal K+ Excretion	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008859
N0000008867	Decreased Respiratory Secretion Viscosity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008867
N0000008953	Decreased Striated Muscle Contraction	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000008953
N0000009010	Decreased Tracheobronchial Stretch Receptor Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009010
N0000009022	Digestive/GI System Activity Alteration	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009022
N0000009034	Emesis Suppression	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009034
N0000009048	GI Motility Alteration	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009048
N0000009059	Genitourinary Arterial Vasodilation	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009059
N0000009065	Hematologic Activity Alteration	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009065
N0000009079	Increased Acetylcholine Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009079
N0000009176	Increased Cellular Death	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009176
N0000009267	Increased Cytokine Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009267
N0000009269	Increased Cytokine Production	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009269
N0000009282	Increased Dopamine Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009282
N0000009371	Increased Large Intestinal Motility	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009371
N0000009393	Increased Medullary Respiratory Drive	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009393
N0000009456	Increased Norepinephrine Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009456
N0000009526	Increased Prostaglandin Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009526
N0000009724	Inhibition Gastric Acid Secretion	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009724
N0000009801	Photosensitizing Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009801
N0000009871	Stimulation Large Intestine Fluid/Electrolyte Secretion	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009871
N0000009905	Vascular Sclerosing Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009905
N0000009909	Vasodilation	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009909
N0000009911	Venous Vasodilation	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009911
